final_pred,is_rejected,reject_reasons,effective_score_threshold,threshold_offset,best_label,best_score,second_label,second_score,margin,ranked_classes,neighbors,image_path
__Unknown__,True,['low_score'],0.65,-0.08999999999999997,RANCHEIRO__RANCHEIRO ROSQUINHA DE COCO RANCHEIRO,0.617757648229599,Mabel__Mabel Rosquinha Mabel Sabor Coco,0.6124069690704346,0.005350679159164429,"[('RANCHEIRO__RANCHEIRO ROSQUINHA DE COCO RANCHEIRO', 0.617757648229599), ('Mabel__Mabel Rosquinha Mabel Sabor Coco', 0.6124069690704346), ('Adoralle__Adoralle Alimentos Rosquinhas Coco', 0.6050059199333191)]","[{'label': 'RANCHEIRO__RANCHEIRO ROSQUINHA DE COCO RANCHEIRO', 'score': 0.6290903091430664, 'path': 'data/datasetv6_crops\\RANCHEIRO\\RANCHEIRO ROSQUINHA DE COCO RANCHEIRO\\train_57_jpg.rf.cee88457f06b37e9c4156c258c7a3e69_crop_14.jpg'}, {'label': 'Mabel__Mabel Rosquinha Mabel Sabor Coco', 'score': 0.6194300651550293, 'path': 'data/datasetv6_crops\\Mabel\\Mabel Rosquinha Mabel Sabor Coco\\train_1_jpg.rf.a16f72e270cb47d97c21936e105f48a1_crop_28.jpg'}, {'label': 'RANCHEIRO__RANCHEIRO ROSQUINHA DE COCO RANCHEIRO', 'score': 0.6064249873161316, 'path': 'data/datasetv6_crops\\RANCHEIRO\\RANCHEIRO ROSQUINHA DE COCO RANCHEIRO\\train_IMG_20260309_194853840-REDACTED_jpg.rf.032e5433abdb6d2502ddd2f97d98154a_crop_9.jpg'}, {'label': 'Mabel__Mabel Rosquinha Mabel Sabor Coco', 'score': 0.6053838729858398, 'path': 'data/datasetv6_crops\\Mabel\\Mabel Rosquinha Mabel Sabor Coco\\crop_00201_IMG_20260610_171200727_jpg.rf.179b647686a10320feb70c55b6e0d4ba_cls0_obj16.jpg'}, {'label': 'Adoralle__Adoralle Alimentos Rosquinhas Coco', 'score': 0.6050059199333191, 'path': 'data/datasetv6_crops\\Adoralle\\Adoralle Alimentos Rosquinhas Coco\\crop_00182_IMG_20260610_111623939_jpg.rf.3ab52977b4bcdded408dd84594455fd0_cls0_obj26.jpg'}]",data\input_images\image_1\crop_0063_conf_0.96.jpg
__Unknown__,True,['low_score'],0.74,0.0,RANCHEIRO__RANCHEIRO ROSQUINHA DE CHOCOLATE RANCHEIRO,0.6198472082614899,Adoralle__Adoralle Alimentos Rosquinhas Coco,0.5802110433578491,0.03963616490364075,"[('RANCHEIRO__RANCHEIRO ROSQUINHA DE CHOCOLATE RANCHEIRO', 0.6198472082614899), ('Adoralle__Adoralle Alimentos Rosquinhas Coco', 0.5802110433578491)]","[{'label': 'RANCHEIRO__RANCHEIRO ROSQUINHA DE CHOCOLATE RANCHEIRO', 'score': 0.6541823744773865, 'path': 'data/datasetv6_crops\\RANCHEIRO\\RANCHEIRO ROSQUINHA DE CHOCOLATE RANCHEIRO\\crop_00113_IMG_0932_JPG.rf.6b9379287f20aef455e88907324b0998_cls0_obj3.jpg'}, {'label': 'RANCHEIRO__RANCHEIRO ROSQUINHA DE CHOCOLATE RANCHEIRO', 'score': 0.6157674789428711, 'path': 'data/datasetv6_crops\\RANCHEIRO\\RANCHEIRO ROSQUINHA DE CHOCOLATE RANCHEIRO\\crop_00106_IMG_0859_JPG.rf.5aa256f34fff06f3eb25948617337682_cls0_obj0.jpg'}, {'label': 'RANCHEIRO__RANCHEIRO ROSQUINHA DE CHOCOLATE RANCHEIRO', 'score': 0.6079211831092834, 'path': 'data/datasetv6_crops\\RANCHEIRO\\RANCHEIRO ROSQUINHA DE CHOCOLATE RANCHEIRO\\crop_00112_IMG_0932_JPG.rf.6b9379287f20aef455e88907324b0998_cls0_obj2.jpg'}, {'label': 'RANCHEIRO__RANCHEIRO ROSQUINHA DE CHOCOLATE RANCHEIRO', 'score': 0.6015177965164185, 'path': 'data/datasetv6_crops\\RANCHEIRO\\RANCHEIRO ROSQUINHA DE CHOCOLATE RANCHEIRO\\crop_00107_IMG_0859_JPG.rf.5aa256f34fff06f3eb25948617337682_cls0_obj1.jpg'}, {'label': 'Adoralle__Adoralle Alimentos Rosquinhas Coco', 'score': 0.5802110433578491, 'path': 'data/datasetv6_crops\\Adoralle\\Adoralle Alimentos Rosquinhas Coco\\train_IMG_0484-REDACTED_jpeg.rf.8ace1d1de4156ba5b78fb0e1d45bc3c8_crop_31.jpg'}]",data\input_images\image_1\crop_0064_conf_0.96.jpg
__Unknown__,True,['low_score'],0.74,0.0,RANCHEIRO__RANCHEIRO ROSQUINHA DE CHOCOLATE RANCHEIRO,0.5956814090410868,Mabel__Mabel Rosquinha Mabel Sabor Chocolate,0.5863818526268005,0.009299556414286259,"[('RANCHEIRO__RANCHEIRO ROSQUINHA DE CHOCOLATE RANCHEIRO', 0.5956814090410868), ('Mabel__Mabel Rosquinha Mabel Sabor Chocolate', 0.5863818526268005)]","[{'label': 'RANCHEIRO__RANCHEIRO ROSQUINHA DE CHOCOLATE RANCHEIRO', 'score': 0.6095525026321411, 'path': 'data/datasetv6_crops\\RANCHEIRO\\RANCHEIRO ROSQUINHA DE CHOCOLATE RANCHEIRO\\crop_00113_IMG_0932_JPG.rf.6b9379287f20aef455e88907324b0998_cls0_obj3.jpg'}, {'label': 'RANCHEIRO__RANCHEIRO ROSQUINHA DE CHOCOLATE RANCHEIRO', 'score': 0.5952134132385254, 'path': 'data/datasetv6_crops\\RANCHEIRO\\RANCHEIRO ROSQUINHA DE CHOCOLATE RANCHEIRO\\crop_00107_IMG_0859_JPG.rf.5aa256f34fff06f3eb25948617337682_cls0_obj1.jpg'}, {'label': 'Mabel__Mabel Rosquinha Mabel Sabor Chocolate', 'score': 0.587374210357666, 'path': 'data/datasetv6_crops\\Mabel\\Mabel Rosquinha Mabel Sabor Chocolate\\train_IMG_20260309_202019379-REDACTED_jpg.rf.9ff6e869b2dae1bbd6112a80fb7952b2_crop_8.jpg'}, {'label': 'Mabel__Mabel Rosquinha Mabel Sabor Chocolate', 'score': 0.5853894948959351, 'path': 'data/datasetv6_crops\\Mabel\\Mabel Rosquinha Mabel Sabor Chocolate\\train_IMG_20260309_202018563-REDACTED_jpg.rf.26b3fce9fb86693550f0eef19a1f2579_crop_8.jpg'}, {'label': 'RANCHEIRO__RANCHEIRO ROSQUINHA DE CHOCOLATE RANCHEIRO', 'score': 0.582278311252594, 'path': 'data/datasetv6_crops\\RANCHEIRO\\RANCHEIRO ROSQUINHA DE CHOCOLATE RANCHEIRO\\train_IMG_2175_jpeg.rf.81e681dc397f791d29fff777b4c254c2_crop_0.jpg'}]",data\input_images\image_1\crop_0065_conf_0.96.jpg
__Unknown__,True,['low_score'],0.69,-0.050000000000000044,Mabel__Mabel Rosquinha Mabel Sabor Chocolate,0.6897117495536804,Adoralle__Adoralle Alimentos Rosquinhas Coco,0.673205296198527,0.01650645335515344,"[('Mabel__Mabel Rosquinha Mabel Sabor Chocolate', 0.6897117495536804), ('Adoralle__Adoralle Alimentos Rosquinhas Coco', 0.673205296198527)]","[{'label': 'Mabel__Mabel Rosquinha Mabel Sabor Chocolate', 'score': 0.6945306062698364, 'path': 'data/datasetv6_crops\\Mabel\\Mabel Rosquinha Mabel Sabor Chocolate\\train_IMG_20260309_202019379-REDACTED_jpg.rf.9ff6e869b2dae1bbd6112a80fb7952b2_crop_8.jpg'}, {'label': 'Mabel__Mabel Rosquinha Mabel Sabor Chocolate', 'score': 0.6848928928375244, 'path': 'data/datasetv6_crops\\Mabel\\Mabel Rosquinha Mabel Sabor Chocolate\\train_IMG_20260309_202018563-REDACTED_jpg.rf.26b3fce9fb86693550f0eef19a1f2579_crop_8.jpg'}, {'label': 'Adoralle__Adoralle Alimentos Rosquinhas Coco', 'score': 0.6787664890289307, 'path': 'data/datasetv6_crops\\Adoralle\\Adoralle Alimentos Rosquinhas Coco\\crop_00180_IMG_20260610_111623939_jpg.rf.3ab52977b4bcdded408dd84594455fd0_cls0_obj24.jpg'}, {'label': 'Adoralle__Adoralle Alimentos Rosquinhas Coco', 'score': 0.6710743308067322, 'path': 'data/datasetv6_crops\\Adoralle\\Adoralle Alimentos Rosquinhas Coco\\train_IMG_0484-REDACTED_jpeg.rf.8ace1d1de4156ba5b78fb0e1d45bc3c8_crop_9.jpg'}, {'label': 'Adoralle__Adoralle Alimentos Rosquinhas Coco', 'score': 0.6697750687599182, 'path': 'data/datasetv6_crops\\Adoralle\\Adoralle Alimentos Rosquinhas Coco\\train_IMG_0484-REDACTED_jpeg.rf.8ace1d1de4156ba5b78fb0e1d45bc3c8_crop_11.jpg'}]",data\input_images\image_1\crop_0066_conf_0.96.jpg
__Unknown__,True,['low_score'],0.74,0.0,RANCHEIRO__RANCHEIRO BISCOITO QUEBRADOR RANC LIMAO,0.5442244410514832,Adoralle__Adoralle Alimentos Rosquinhas Coco,0.5437231659889221,0.0005012750625610352,"[('RANCHEIRO__RANCHEIRO BISCOITO QUEBRADOR RANC LIMAO', 0.5442244410514832), ('Adoralle__Adoralle Alimentos Rosquinhas Coco', 0.5437231659889221)]","[{'label': 'Adoralle__Adoralle Alimentos Rosquinhas Coco', 'score': 0.5480549931526184, 'path': 'data/datasetv6_crops\\Adoralle\\Adoralle Alimentos Rosquinhas Coco\\train_IMG_5212-REDACTED_jpeg.rf.528bb333ace77d145afe8299a10fd074_obj4.jpg'}, {'label': 'RANCHEIRO__RANCHEIRO BISCOITO QUEBRADOR RANC LIMAO', 'score': 0.5442244410514832, 'path': 'data/datasetv6_crops\\RANCHEIRO\\RANCHEIRO BISCOITO QUEBRADOR RANC LIMAO\\crop_00093_FullSizeRender_HEIC.rf.f4160f6f1b6d468225d01489c410b0a2_cls0_obj0.jpg'}, {'label': 'Adoralle__Adoralle Alimentos Rosquinhas Coco', 'score': 0.5437260866165161, 'path': 'data/datasetv6_crops\\Adoralle\\Adoralle Alimentos Rosquinhas Coco\\crop_00177_IMG_20260610_111623939_jpg.rf.3ab52977b4bcdded408dd84594455fd0_cls0_obj21.jpg'}, {'label': 'Adoralle__Adoralle Alimentos Rosquinhas Coco', 'score': 0.5418029427528381, 'path': 'data/datasetv6_crops\\Adoralle\\Adoralle Alimentos Rosquinhas Coco\\crop_00181_IMG_20260610_111623939_jpg.rf.3ab52977b4bcdded408dd84594455fd0_cls0_obj25.jpg'}, {'label': 'Adoralle__Adoralle Alimentos Rosquinhas Coco', 'score': 0.5413086414337158, 'path': 'data/datasetv6_crops\\Adoralle\\Adoralle Alimentos Rosquinhas Coco\\train_IMG_0534-REDACTED_jpeg.rf.140b3850b84cb326577608ba6b531e88_crop_27.jpg'}]",data\input_images\image_1\crop_0067_conf_0.96.jpg
Mabel__Mabel Rosquinha Mabel Sabor Coco,False,[],0.68,-0.05999999999999994,Mabel__Mabel Rosquinha Mabel Sabor Coco,0.8201305866241455,Mabel__Mabel Rosquinha Mabel Sabor Banana e Canela,0.7991093546152115,0.02102123200893402,"[('Mabel__Mabel Rosquinha Mabel Sabor Coco', 0.8201305866241455), ('Mabel__Mabel Rosquinha Mabel Sabor Banana e Canela', 0.7991093546152115)]","[{'label': 'Mabel__Mabel Rosquinha Mabel Sabor Banana e Canela', 'score': 0.8649033308029175, 'path': 'data/datasetv6_crops\\Mabel\\Mabel Rosquinha Mabel Sabor Banana e Canela\\crop_00102_IMG_0831_JPG.rf.4e39ef000705ae9f589973a99b200d45_cls0_obj14.jpg'}, {'label': 'Mabel__Mabel Rosquinha Mabel Sabor Coco', 'score': 0.8201305866241455, 'path': 'data/datasetv6_crops\\Mabel\\Mabel Rosquinha Mabel Sabor Coco\\crop_00089_IMG_0831_JPG.rf.4e39ef000705ae9f589973a99b200d45_cls0_obj1.jpg'}, {'label': 'Mabel__Mabel Rosquinha Mabel Sabor Banana e Canela', 'score': 0.7947173714637756, 'path': 'data/datasetv6_crops\\Mabel\\Mabel Rosquinha Mabel Sabor Banana e Canela\\crop_00101_IMG_0831_JPG.rf.4e39ef000705ae9f589973a99b200d45_cls0_obj13.jpg'}, {'label': 'Mabel__Mabel Rosquinha Mabel Sabor Banana e Canela', 'score': 0.7686892747879028, 'path': 'data/datasetv6_crops\\Mabel\\Mabel Rosquinha Mabel Sabor Banana e Canela\\train_IMG_2111_jpeg.rf.decffa6396f7c4d02f995d0c382f5699_crop_7.jpg'}, {'label': 'Mabel__Mabel Rosquinha Mabel Sabor Banana e Canela', 'score': 0.76812744140625, 'path': 'data/datasetv6_crops\\Mabel\\Mabel Rosquinha Mabel Sabor Banana e Canela\\IMG_20260524_202613625-REDACTED_jpg.rf.220131456c14b080976e65c404359965_crop2.jpg'}]",data\input_images\image_1\crop_0068_conf_0.96.jpg
__Unknown__,True,['low_score'],0.74,0.0,RANCHEIRO__RANCHEIRO ROSQUINHA DE CHOCOLATE RANCHEIRO,0.5582884550094604,,,,"[('RANCHEIRO__RANCHEIRO ROSQUINHA DE CHOCOLATE RANCHEIRO', 0.5582884550094604)]","[{'label': 'RANCHEIRO__RANCHEIRO ROSQUINHA DE CHOCOLATE RANCHEIRO', 'score': 0.570216178894043, 'path': 'data/datasetv6_crops\\RANCHEIRO\\RANCHEIRO ROSQUINHA DE CHOCOLATE RANCHEIRO\\IMG_20260525_211229085-REDACTED_jpg.rf.bafa7e240bc07eefc1b96ff430c7b17c_crop1.jpg'}, {'label': 'RANCHEIRO__RANCHEIRO ROSQUINHA DE CHOCOLATE RANCHEIRO', 'score': 0.5606902837753296, 'path': 'data/datasetv6_crops\\RANCHEIRO\\RANCHEIRO ROSQUINHA DE CHOCOLATE RANCHEIRO\\crop_00118_IMG_0932_JPG.rf.6b9379287f20aef455e88907324b0998_cls0_obj8.jpg'}, {'label': 'RANCHEIRO__RANCHEIRO ROSQUINHA DE CHOCOLATE RANCHEIRO', 'score': 0.5595493316650391, 'path': 'data/datasetv6_crops\\RANCHEIRO\\RANCHEIRO ROSQUINHA DE CHOCOLATE RANCHEIRO\\crop_00113_IMG_0932_JPG.rf.6b9379287f20aef455e88907324b0998_cls0_obj3.jpg'}, {'label': 'RANCHEIRO__RANCHEIRO ROSQUINHA DE CHOCOLATE RANCHEIRO', 'score': 0.5556566715240479, 'path': 'data/datasetv6_crops\\RANCHEIRO\\RANCHEIRO ROSQUINHA DE CHOCOLATE RANCHEIRO\\IMG_20260525_211231735-REDACTED_jpg.rf.11c1604d00785239ec44404c0d5c763e_crop1.jpg'}, {'label': 'RANCHEIRO__RANCHEIRO ROSQUINHA DE CHOCOLATE RANCHEIRO', 'score': 0.5453298091888428, 'path': 'data/datasetv6_crops\\RANCHEIRO\\RANCHEIRO ROSQUINHA DE CHOCOLATE RANCHEIRO\\crop_00107_IMG_0859_JPG.rf.5aa256f34fff06f3eb25948617337682_cls0_obj1.jpg'}]",data\input_images\image_1\crop_0069_conf_0.96.jpg
Mabel__Mabel Amanteigado Mabel Sabor Leite,False,[],0.73,-0.010000000000000009,Mabel__Mabel Amanteigado Mabel Sabor Leite,0.9412371754646301,,,,"[('Mabel__Mabel Amanteigado Mabel Sabor Leite', 0.9412371754646301)]","[{'label': 'Mabel__Mabel Amanteigado Mabel Sabor Leite', 'score': 0.9498452544212341, 'path': 'data/datasetv6_crops\\Mabel\\Mabel Amanteigado Mabel Sabor Leite\\crop_00021_IMG_1182_JPG.rf.55553aac8647edcb0824de15dd2bb435_cls0_obj6.jpg'}, {'label': 'Mabel__Mabel Amanteigado Mabel Sabor Leite', 'score': 0.94566410779953, 'path': 'data/datasetv6_crops\\Mabel\\Mabel Amanteigado Mabel Sabor Leite\\crop_00047_IMG_0909_JPG.rf.382e8cbbf3731434f5c2ef48a97f59eb_cls0_obj13.jpg'}, {'label': 'Mabel__Mabel Amanteigado Mabel Sabor Leite', 'score': 0.9417486786842346, 'path': 'data/datasetv6_crops\\Mabel\\Mabel Amanteigado Mabel Sabor Leite\\crop_00105_IMG_0831_JPG.rf.4e39ef000705ae9f589973a99b200d45_cls0_obj17.jpg'}, {'label': 'Mabel__Mabel Amanteigado Mabel Sabor Leite', 'score': 0.9345537424087524, 'path': 'data/datasetv6_crops\\Mabel\\Mabel Amanteigado Mabel Sabor Leite\\crop_00104_IMG_0831_JPG.rf.4e39ef000705ae9f589973a99b200d45_cls0_obj16.jpg'}, {'label': 'Mabel__Mabel Amanteigado Mabel Sabor Leite', 'score': 0.9343740940093994, 'path': 'data/datasetv6_crops\\Mabel\\Mabel Amanteigado Mabel Sabor Leite\\crop_00067_IMG_0833_JPG.rf.ecee911543cbcf0e827a8f5b11a12ca6_cls0_obj3.jpg'}]",data\input_images\image_1\crop_0070_conf_0.96.jpg
Mabel__Mabel Amanteigado Mabel Sabor Leite,False,[],0.73,-0.010000000000000009,Mabel__Mabel Amanteigado Mabel Sabor Leite,0.9360012531280517,,,,"[('Mabel__Mabel Amanteigado Mabel Sabor Leite', 0.9360012531280517)]","[{'label': 'Mabel__Mabel Amanteigado Mabel Sabor Leite', 'score': 0.9493342041969299, 'path': 'data/datasetv6_crops\\Mabel\\Mabel Amanteigado Mabel Sabor Leite\\crop_00105_IMG_0831_JPG.rf.4e39ef000705ae9f589973a99b200d45_cls0_obj17.jpg'}, {'label': 'Mabel__Mabel Amanteigado Mabel Sabor Leite', 'score': 0.9398857951164246, 'path': 'data/datasetv6_crops\\Mabel\\Mabel Amanteigado Mabel Sabor Leite\\crop_00067_IMG_0833_JPG.rf.ecee911543cbcf0e827a8f5b11a12ca6_cls0_obj3.jpg'}, {'label': 'Mabel__Mabel Amanteigado Mabel Sabor Leite', 'score': 0.9304264783859253, 'path': 'data/datasetv6_crops\\Mabel\\Mabel Amanteigado Mabel Sabor Leite\\crop_00104_IMG_0831_JPG.rf.4e39ef000705ae9f589973a99b200d45_cls0_obj16.jpg'}, {'label': 'Mabel__Mabel Amanteigado Mabel Sabor Leite', 'score': 0.9304101467132568, 'path': 'data/datasetv6_crops\\Mabel\\Mabel Amanteigado Mabel Sabor Leite\\crop_00047_IMG_0909_JPG.rf.382e8cbbf3731434f5c2ef48a97f59eb_cls0_obj13.jpg'}, {'label': 'Mabel__Mabel Amanteigado Mabel Sabor Leite', 'score': 0.9299496412277222, 'path': 'data/datasetv6_crops\\Mabel\\Mabel Amanteigado Mabel Sabor Leite\\crop_00047_IMG_20260610_115255641_jpg.rf.49b35e26cf51aee24f46f834d0a99c66_cls0_obj18.jpg'}]",data\input_images\image_1\crop_0071_conf_0.96.jpg
__Unknown__,True,['low_score'],0.74,0.0,RANCHEIRO__RANCHEIRO ROSQUINHA DE CHOCOLATE RANCHEIRO,0.4791948199272156,RANCHEIRO__RANCHEIRO CREAM CRACKER RANCHEIRO,0.47773998975753784,0.0014548301696777344,"[('RANCHEIRO__RANCHEIRO ROSQUINHA DE CHOCOLATE RANCHEIRO', 0.4791948199272156), ('RANCHEIRO__RANCHEIRO CREAM CRACKER RANCHEIRO', 0.47773998975753784), ('Mabel__Mabel Rosquinha Mabel Sabor Chocolate', 0.4750877022743225)]","[{'label': 'RANCHEIRO__RANCHEIRO CREAM CRACKER RANCHEIRO', 'score': 0.48500317335128784, 'path': 'data/datasetv6_crops\\RANCHEIRO\\RANCHEIRO CREAM CRACKER RANCHEIRO\\train_IMG_20260321_135954802-REDACTED_jpg.rf.7a1d92e3ec40d2193e15cf298a7c322e_crop_170.jpg'}, {'label': 'RANCHEIRO__RANCHEIRO ROSQUINHA DE CHOCOLATE RANCHEIRO', 'score': 0.4792385697364807, 'path': 'data/datasetv6_crops\\RANCHEIRO\\RANCHEIRO ROSQUINHA DE CHOCOLATE RANCHEIRO\\crop_00112_IMG_0932_JPG.rf.6b9379287f20aef455e88907324b0998_cls0_obj2.jpg'}, {'label': 'RANCHEIRO__RANCHEIRO ROSQUINHA DE CHOCOLATE RANCHEIRO', 'score': 0.47915107011795044, 'path': 'data/datasetv6_crops\\RANCHEIRO\\RANCHEIRO ROSQUINHA DE CHOCOLATE RANCHEIRO\\crop_00113_IMG_0932_JPG.rf.6b9379287f20aef455e88907324b0998_cls0_obj3.jpg'}, {'label': 'Mabel__Mabel Rosquinha Mabel Sabor Chocolate', 'score': 0.4750877022743225, 'path': 'data/datasetv6_crops\\Mabel\\Mabel Rosquinha Mabel Sabor Chocolate\\train_38_jpg.rf.9f745a19c9c4c35eb7e25c5b36f69f4e_crop_2.jpg'}, {'label': 'RANCHEIRO__RANCHEIRO CREAM CRACKER RANCHEIRO', 'score': 0.47047680616378784, 'path': 'data/datasetv6_crops\\RANCHEIRO\\RANCHEIRO CREAM CRACKER RANCHEIRO\\train_IMG_20260309_201238866_HDR-REDACTED_jpg.rf.e8cf645234c45a52afdc231ebe9b3cc3_crop_78.jpg'}]",data\input_images\image_1\crop_0072_conf_0.96.jpg
__Unknown__,True,['low_score'],0.74,0.0,Adoralle__Adoralle Alimentos Rosquinhas Coco,0.6862612247467041,,,,"[('Adoralle__Adoralle Alimentos Rosquinhas Coco', 0.6862612247467041)]","[{'label': 'Adoralle__Adoralle Alimentos Rosquinhas Coco', 'score': 0.6916064023971558, 'path': 'data/datasetv6_crops\\Adoralle\\Adoralle Alimentos Rosquinhas Coco\\train_IMG_2109_jpeg.rf.7c604ded539beef01df130d1dcb8223a_crop_37.jpg'}, {'label': 'Adoralle__Adoralle Alimentos Rosquinhas Coco', 'score': 0.6906763911247253, 'path': 'data/datasetv6_crops\\Adoralle\\Adoralle Alimentos Rosquinhas Coco\\train_IMG_0484-REDACTED_jpeg.rf.8ace1d1de4156ba5b78fb0e1d45bc3c8_crop_9.jpg'}, {'label': 'Adoralle__Adoralle Alimentos Rosquinhas Coco', 'score': 0.6876065731048584, 'path': 'data/datasetv6_crops\\Adoralle\\Adoralle Alimentos Rosquinhas Coco\\crop_00174_IMG_20260610_111623939_jpg.rf.3ab52977b4bcdded408dd84594455fd0_cls0_obj18.jpg'}, {'label': 'Adoralle__Adoralle Alimentos Rosquinhas Coco', 'score': 0.6815978288650513, 'path': 'data/datasetv6_crops\\Adoralle\\Adoralle Alimentos Rosquinhas Coco\\train_IMG_0484-REDACTED_jpeg.rf.8ace1d1de4156ba5b78fb0e1d45bc3c8_crop_2.jpg'}, {'label': 'Adoralle__Adoralle Alimentos Rosquinhas Coco', 'score': 0.6798189282417297, 'path': 'data/datasetv6_crops\\Adoralle\\Adoralle Alimentos Rosquinhas Coco\\train_IMG_0484-REDACTED_jpeg.rf.8ace1d1de4156ba5b78fb0e1d45bc3c8_crop_22.jpg'}]",data\input_images\image_1\crop_0073_conf_0.95.jpg
__Unknown__,True,['low_score'],0.74,0.0,Adoralle__Adoralle Alimentos Rosquinhas Coco,0.5910566568374633,,,,"[('Adoralle__Adoralle Alimentos Rosquinhas Coco', 0.5910566568374633)]","[{'label': 'Adoralle__Adoralle Alimentos Rosquinhas Coco', 'score': 0.6060898303985596, 'path': 'data/datasetv6_crops\\Adoralle\\Adoralle Alimentos Rosquinhas Coco\\crop_00176_IMG_20260610_111623939_jpg.rf.3ab52977b4bcdded408dd84594455fd0_cls0_obj20.jpg'}, {'label': 'Adoralle__Adoralle Alimentos Rosquinhas Coco', 'score': 0.5898573994636536, 'path': 'data/datasetv6_crops\\Adoralle\\Adoralle Alimentos Rosquinhas Coco\\train_IMG_0484-REDACTED_jpeg.rf.8ace1d1de4156ba5b78fb0e1d45bc3c8_crop_10.jpg'}, {'label': 'Adoralle__Adoralle Alimentos Rosquinhas Coco', 'score': 0.5881099104881287, 'path': 'data/datasetv6_crops\\Adoralle\\Adoralle Alimentos Rosquinhas Coco\\train_IMG_0534-REDACTED_jpeg.rf.140b3850b84cb326577608ba6b531e88_crop_11.jpg'}, {'label': 'Adoralle__Adoralle Alimentos Rosquinhas Coco', 'score': 0.58797287940979, 'path': 'data/datasetv6_crops\\Adoralle\\Adoralle Alimentos Rosquinhas Coco\\train_IMG_0484-REDACTED_jpeg.rf.8ace1d1de4156ba5b78fb0e1d45bc3c8_crop_22.jpg'}, {'label': 'Adoralle__Adoralle Alimentos Rosquinhas Coco', 'score': 0.5832532644271851, 'path': 'data/datasetv6_crops\\Adoralle\\Adoralle Alimentos Rosquinhas Coco\\crop_00180_IMG_20260610_111623939_jpg.rf.3ab52977b4bcdded408dd84594455fd0_cls0_obj24.jpg'}]",data\input_images\image_1\crop_0074_conf_0.95.jpg
__Unknown__,True,['low_score'],0.74,0.0,Mabel__Mabel Rosquinha Mabel Sabor Leite,0.659550666809082,Adoralle__Adoralle Alimentos Rosquinhas Coco,0.6528745889663696,0.006676077842712402,"[('Mabel__Mabel Rosquinha Mabel Sabor Leite', 0.659550666809082), ('Adoralle__Adoralle Alimentos Rosquinhas Coco', 0.6528745889663696)]","[{'label': 'Adoralle__Adoralle Alimentos Rosquinhas Coco', 'score': 0.6716330051422119, 'path': 'data/datasetv6_crops\\Adoralle\\Adoralle Alimentos Rosquinhas Coco\\train_IMG_0484-REDACTED_jpeg.rf.8ace1d1de4156ba5b78fb0e1d45bc3c8_crop_22.jpg'}, {'label': 'Mabel__Mabel Rosquinha Mabel Sabor Leite', 'score': 0.659550666809082, 'path': 'data/datasetv6_crops\\Mabel\\Mabel Rosquinha Mabel Sabor Leite\\crop_00159_IMG_20260610_111623939_jpg.rf.3ab52977b4bcdded408dd84594455fd0_cls0_obj3.jpg'}, {'label': 'Adoralle__Adoralle Alimentos Rosquinhas Coco', 'score': 0.6488794088363647, 'path': 'data/datasetv6_crops\\Adoralle\\Adoralle Alimentos Rosquinhas Coco\\train_IMG_0484-REDACTED_jpeg.rf.8ace1d1de4156ba5b78fb0e1d45bc3c8_crop_2.jpg'}, {'label': 'Adoralle__Adoralle Alimentos Rosquinhas Coco', 'score': 0.6461976766586304, 'path': 'data/datasetv6_crops\\Adoralle\\Adoralle Alimentos Rosquinhas Coco\\crop_00174_IMG_20260610_111623939_jpg.rf.3ab52977b4bcdded408dd84594455fd0_cls0_obj18.jpg'}, {'label': 'Adoralle__Adoralle Alimentos Rosquinhas Coco', 'score': 0.6447882652282715, 'path': 'data/datasetv6_crops\\Adoralle\\Adoralle Alimentos Rosquinhas Coco\\train_IMG_0484-REDACTED_jpeg.rf.8ace1d1de4156ba5b78fb0e1d45bc3c8_crop_31.jpg'}]",data\input_images\image_1\crop_0075_conf_0.95.jpg
